movie_id,person_id,name,job,department
137227,5166638,Nguyen Le,Background Designer,Art
137227,1937943,Masayuki Kouda,Key Animation,Visual Effects
137227,5227255,Takahiro Yoneda,Background Designer,Art
137227,5684792,Nguyen Cuong,Background Designer,Art
137227,3808594,Momoko Kawakita,Producer,Production
137227,2332814,Takumi Fujimori,Producer,Production
137227,5701298,Shunsuke Okura,Producer,Production
137227,1612284,Rika Tsurusaki,Producer,Production
137227,3781065,Nobutaka Taguchi,Sound Mixer,Sound
137227,932989,Kan Sawada,Original Music Composer,Sound
137227,1515503,Yukiyoshi Itokawa,Sound Effects,Sound
137227,3160516,Yumi Nomura,Special Effects,Crew
137227,3427665,Kaori Sato,Special Effects,Crew
137227,3160864,Hiroshi Fukuda,3D Director,Visual Effects
137227,1845956,Masahiro Kurio,Animation Director,Visual Effects
137227,3115402,Satoshi Nagura,Animation Director,Visual Effects
137227,2032242,Hirofumi Masuda,Animation Director,Visual Effects
137227,1845058,Hiroko Yaguchi,Animation Director,Visual Effects
137227,3230766,Shingo Okano,Animation Director,Visual Effects
137227,1297516,Shizue Kaneko,Character Designer,Visual Effects
137227,1248272,Toshihiko Kojima,Editor,Editing
137227,3359037,Kiyotaka Miyake,Editor,Editing
137227,1845844,Satoko Fujimoto,Editor,Editing
137227,1560955,Katsuyoshi Kishi,Director of Photography,Camera
137227,3429508,Makoto Dobashi,Art Direction,Art
137227,1819244,Naoyuki Asano,Supervising Animation Director,Visual Effects
8204,54050,Mark Waters,Director,Directing
8204,8750,Caleb Deschanel,Director of Photography,Camera
8204,52845,Karey Kirkpatrick,Producer,Production
8204,1729,James Horner,Original Music Composer,Sound
8204,52845,Karey Kirkpatrick,Screenplay,Writing
8204,54051,David Berenbaum,Screenplay,Writing
8204,102445,John Sayles,Screenplay,Writing
8204,2540757,Katina Waters,Stunts,Crew
8204,2832079,France Raymond,Stunts,Crew
8204,1556143,Gilbert Larose Jr.,Stunts,Crew
8204,207880,Nathalie Girard,Stunts,Crew
8204,2805352,Nicole Germain,Stunts,Crew
8204,3523407,Pascal Archambault Bouffard,Stunts,Crew
8204,3736821,Joe Bailey,Compositor,Crew
8204,3736823,Daniel Bryant,Compositor,Crew
8204,2156025,Chris Gibbons,Compositor,Crew
8204,3736825,Chris Halstead,Compositor,Crew
8204,3035914,David A. Link,Compositor,Crew
8204,3736826,Tom Rosseter,Compositor,Crew
8204,2141823,Russ Sueyoshi,Compositor,Crew
8204,2511066,Shelley Campbell,Compositor,Crew
8204,2141818,Charles Granich,Compositor,Crew
8204,2066606,Steve Jaworski,Compositor,Crew
8204,2012809,Kristen Millette,Compositor,Crew
8204,3035913,Jordan Schilling,Compositor,Crew
8204,1452631,Alan Boucek,Compositor,Crew
8204,3736827,Michael Clemens,Compositor,Crew
8204,3736828,Scott Hale,Compositor,Crew
8204,2468765,Michael Kennen,Compositor,Crew
8204,1644404,Satish Ratakonda,Compositor,Crew
8204,2683254,David Schnee,Compositor,Crew
8204,2017659,Mark Tamny,Compositor,Crew
8204,1909458,Colin Epstein,Compositing Supervisor,Visual Effects
8204,2045362,Carlos Huante,Character Designer,Visual Effects
8204,2062784,Brian Kalin O'Connell,Character Designer,Visual Effects
8204,2066595,Steve Rawlins,Lead Animator,Visual Effects
8204,2134464,John Zdankiewicz,Lead Animator,Visual Effects
8204,3736842,Robert Bowen,Painter,Art
8204,3736843,Alexis Robert,Painter,Art
8204,3736845,Philippe Duberger,Painter,Art
8204,3736848,Hélène Tessier,Painter,Art
8204,3736849,Annie St-Pierre,Painter,Art
8204,3736850,Jacques Viennet,Painter,Art
8204,1391748,Rejean Brochu,Head Carpenter,Art
8204,92214,Alain Brochu,Head Carpenter,Art
8204,1561989,Mark Coffey,Assistant Sound Editor,Sound
8204,1872614,Rodrigo Ortiz-Parraga,Assistant Sound Editor,Sound
8204,1768431,Andy Sisul,First Assistant Sound Editor,Sound
8204,3736857,Denis Verrette,Production Assistant,Production
8204,1662964,Marianne Germain,Production Assistant,Production
8204,3736864,Mathieu Gosselin,Production Assistant,Production
8204,3736865,Simon Asselin,Production Assistant,Production
8204,1674230,Eva Quintero,Production Assistant,Production
8204,3736866,Jocelyne Allard,Production Assistant,Production
8204,3231111,Marco Légaré,Production Assistant,Production
8204,1574647,Spiro Tsovras,Production Assistant,Production
8204,2021594,Dominique Gaglione D'Amico,Production Assistant,Production
8204,3736868,Maxime Langlois,Production Assistant,Production
8204,3736871,Marc Tessier,Production Assistant,Production
8204,1807692,Patrick Chevrier,Production Assistant,Production
8204,1638298,Fred Berger,Production Assistant,Production
8204,3736874,Tommy Guenette,Production Assistant,Production
8204,2145901,Lyssa J. Caster,Production Accountant,Production
8204,3736875,Dominic Gerard,Production Assistant,Production
8204,3736877,Yvan Francouer,Production Assistant,Production
8204,2148369,Josianne Mailloux,Production Secretary,Production
8204,3736880,Sean Samuels,Storyboard Artist,Art
8204,79185,Adrien Morot,Special Effects Makeup Artist,Costume & Make-Up
8204,1700834,Bruno Gatien,Special Effects Makeup Artist,Costume & Make-Up
8204,1890986,Caroline Aquin,Special Effects Makeup Artist,Costume & Make-Up
8204,3736896,Marie-France Guy,Special Effects Makeup Artist,Costume & Make-Up
8204,599,Marci Liroff,Casting,Production
8204,9967,James D. Bissell,Production Design,Art
8204,498,Joanna Johnston,Costume Design,Costume & Make-Up
8204,493,Michael Kahn,Editor,Editing
8204,1394760,Kimi Webber,Script Supervisor,Directing
8204,1326401,Annick Chartier,Makeup Department Head,Costume & Make-Up
8204,1436493,Réjean Goderre,Key Hair Stylist,Costume & Make-Up
8204,3767680,Steve Barnett,Co-Producer,Production
8204,46088,Mark Canton,Producer,Production
8204,511,Larry Franco,Producer,Production
8204,1257754,Ellen Goldsmith-Vein,Producer,Production
8204,60268,Julia Pistor,Executive Producer,Production
8204,8312,Tony DiTerlizzi,Executive Producer,Production
8204,54052,Holly Black,Executive Producer,Production
8204,1102209,Tom C. Peitzman,Co-Producer,Production
8204,961452,Odette Gadoury,Costume Design,Costume & Make-Up
8204,11300,Tim Alexander,Visual Effects Supervisor,Visual Effects
8204,1377225,Pablo Helman,Visual Effects Supervisor,Visual Effects
8204,1725882,Julie Kane-Ritsch,Co-Producer,Production
8204,1397483,Cheryl A. Tkach,Associate Producer,Production
8204,1473756,Josette Perrotta,Co-Producer,Production
8204,1725883,Mark Burgeois,Additional Editing,Editing
8204,1341268,Christopher Raimo,Visual Effects Producer,Visual Effects
8204,1477155,Silenn Thomas,Associate Producer,Production
8204,1611794,David McKeown,Stunt Coordinator,Crew
8204,9558,Joey Box,Stunt Coordinator,Crew
8204,1725884,Steve Blalock,Stunt Coordinator,Crew
8204,8704,Isabelle Guay,Supervising Art Director,Art
8204,1327907,Jean-Pierre Paquet,Art Direction,Art
8204,1380382,David Gaucher,Art Direction,Art
8204,1409696,Robert Parle,Art Direction,Art
8204,6922,Christa Munro,Art Direction,Art
8204,1447119,Martine Giguère-Kazemirchuk,Set Decoration,Art
8204,1327222,Philippe Lord,Set Decoration,Art
8204,1447120,Daniel Hamelin,Set Decoration,Art
8204,1391751,Frédéric Amblard,Set Designer,Art
8204,1409702,Mario Chabot,Set Designer,Art
8204,1482882,Simon Guilbault,Set Designer,Art
8204,3384289,Martin Gagné,Set Designer,Art
8204,1708290,Céline Lampron,Set Designer,Art
8204,1204225,Brent Lambert,Set Designer,Art
8204,1725886,Maryse de Lottinville,Set Designer,Art
8204,1391756,Alex Touikan,Set Designer,Art
8204,1384362,Lucie Tremblay,Set Designer,Art
8204,1402032,Francois Archambault,Camera Operator,Camera
8204,1402032,Francois Archambault,Steadicam Operator,Camera
8204,1403706,Robert Stecko,Camera Operator,Camera
8204,1725887,Louis Marion,Sound Mixer,Sound
8204,1725888,Louis Piché,Boom Operator,Sound
8204,1460643,Alison Parraco,Visual Effects Coordinator,Visual Effects
8204,1544670,Patrick Crane,First Assistant Editor,Editing
8204,1550775,Martin Allan Kloner,Visual Effects Editor,Crew
8204,1332292,Sarah Broshar,Assistant Editor,Editing
8204,93258,Michael Lantieri,Special Effects Supervisor,Visual Effects
8204,4657,Louis Craig,Special Effects Supervisor,Visual Effects
8204,1684368,Jim Kontos,Unit Manager,Production
8204,1384399,Michèle St-Arnaud,Location Manager,Production
8204,1725889,Mark de Coste,Assistant Costume Designer,Costume & Make-Up
8204,1708304,Chantal Bergeron,Hairstylist,Costume & Make-Up
8204,176246,Kevin Yagher,Makeup Effects,Crew
8204,1324036,Geralyn Flood,Casting Associate,Production
8204,1394740,Hélène Lamarre,Art Department Coordinator,Art
8204,1519865,Carole Theriault,Art Department Coordinator,Art
8204,92246,Marie-Elaine Bailly,Production Coordinator,Production
8204,1351413,Brooks Baldwin,Dialect Coach,Crew
8204,1401273,Peter J. Silbermann,Unit Publicist,Crew
8204,1392106,Takashi Seida,Still Photographer,Camera
8204,1725893,Ben Rosenblatt,Post Production Supervisor,Crew
8204,8376,Mark Mangini,Sound Designer,Sound
8204,1338976,Andy Nelson,Sound Re-Recording Mixer,Sound
8204,1401687,Anna Behlmer,Sound Re-Recording Mixer,Sound
8204,1364412,Piero Mura,Sound Effects Editor,Sound
8204,1458995,Mark Binder,Special Sound Effects,Crew
8204,15445,Alan Howarth,Special Sound Effects,Crew
8204,1391822,David Whitehead,Special Sound Effects,Crew
8204,1399326,Jim Henrikson,Music Editor,Sound
8204,6883,Dick Bernstein,Music Editor,Sound
8204,1700839,Joe Sanchez,Transportation Coordinator,Crew
8204,1700837,James Sanchez,Transportation Captain,Crew
8204,13223,Jim Passon,Color Timer,Editing
8204,7727,Phil Tippett,Animation Supervisor,Visual Effects
8204,1364410,Julie Feiner,Dialogue Editor,Sound
8204,1223099,Christopher T. Welch,Supervising Dialogue Editor,Sound
8204,1223099,Christopher T. Welch,Supervising ADR Editor,Sound
8204,1204836,Val Kuklowsky,Dialogue Editor,Sound
8204,1370949,Avram D. Gold,Dialogue Editor,Sound
8204,1345596,Ralph Osborn,Dialogue Editor,Sound
8204,2005428,Mickael Coedel,Animation,Visual Effects
8204,1463533,Shawn Kelly,Animation,Visual Effects
8204,1725891,Francis Back,Storyboard Artist,Art
8204,1708377,Natalie Baillie,Digital Compositor,Visual Effects
8204,1463510,Sherry Hitch,Digital Compositor,Visual Effects
8204,1367672,Bob E. Krattiger,Gaffer,Lighting
8204,54052,Holly Black,Book,Writing
8204,8312,Tony DiTerlizzi,Book,Writing
8204,23545,Robin D. Cook,Local Casting,Production
8204,1473756,Josette Perrotta,Unit Production Manager,Production
8204,1434767,Benjamin Rosenberg,First Assistant Director,Directing
8204,1993875,Bethan Mowat,Second Assistant Director,Directing
8204,1948307,Stacy Bissell,Visual Effects Production Assistant,Visual Effects
8204,1072821,Steven Woloshen,Transportation Co-Captain,Crew
428045,238220,Oleg Stepchenko,Director,Directing
428045,1760461,Gleb Fetisov,Producer,Production
428045,1760479,Marina Bespalov,Executive Producer,Production
428045,1593249,He Jun,Stunt Coordinator,Crew
428045,3455879,Bin Liao,Stunt Coordinator,Crew
428045,1865475,Jiří Kuba,Stunt Coordinator,Crew
428045,2469157,Aleksandr Solovyov,Stunt Coordinator,Crew
428045,2041665,Yury Sysoev,Stunt Coordinator,Crew
428045,1561975,Gulya Beyshenova,Costume Design,Costume & Make-Up
428045,4076090,Artur Abidnov,VFX Supervisor,Visual Effects
428045,4076091,Mariya Zaykovskaya,Visual Effects Producer,Visual Effects
428045,2202536,Denis Panov,Additional Director of Photography,Camera
428045,1407688,Alexey Gusev,Visual Effects Producer,Visual Effects
428045,1705164,Nikolay Goryaev,VFX Supervisor,Visual Effects
428045,238220,Oleg Stepchenko,Screenplay,Writing
428045,1289984,Alexey A. Petrukhin,Screenplay,Writing
428045,1289984,Alexey A. Petrukhin,Producer,Production
428045,1996041,Dmitriy Paltsev,Story Editor,Writing
428045,7592,Sergei Selyanov,Producer,Production
428045,18897,Jackie Chan,Producer,Production
428045,1100,Arnold Schwarzenegger,Producer,Production
428045,2021579,Petr Zelenov,Editor,Editing
428045,2018955,Arthur Mirzoyan,Production Design,Art
428045,2020863,Ivan Gudkov,Director of Photography,Camera
428045,70749,Ng Man-Ching,Director of Photography,Camera
428045,2020862,Alexandra Magakyan,Original Music Composer,Sound
428045,1097807,Nikolai Gogol,Characters,Writing
428045,1443375,Zac Wang,Stunts,Crew
428045,4180880,Mikhail Belskiy,Stunts,Crew
2062,7087,Brad Bird,Director,Directing
2062,7879,John Lasseter,Executive Producer,Production
2062,7888,Harley Jessup,Production Design,Art
2062,21201,Darren T. Holmes,Editor,Editing
2062,32532,Bradford Lewis,Producer,Production
2062,15347,Michael Giacchino,Original Music Composer,Sound
2062,7,Andrew Stanton,Executive Producer,Production
2062,1371609,Stephen King,Shading,Visual Effects
2062,1447565,Nick Sung,Animation,Visual Effects
2062,7930,Jan Pinkava,Story,Writing
2062,7087,Brad Bird,Story,Writing
2062,32535,Jim Capobianco,Story,Writing
2062,9441,Ellen Heuer,Foley,Sound
2062,57673,Kevin Reher,Casting,Production
2062,8153,Paul Cichocki,Post Production Supervisor,Crew
2062,963497,Natalie Lyon,Casting,Production
2062,15895,David Munier,Thanks,Crew
2062,1532774,Jack Hayes,Orchestrator,Sound
2062,74811,Dan Wallin,Scoring Mixer,Sound
2062,59362,Andrew Jimenez,Animation,Visual Effects
2062,1552873,Terry Claborn,Color Timer,Editing
2062,7952,Randy Berrett,Production Artist,Crew
2062,1413096,Simon Allen,Animation,Visual Effects
2062,7975,Patrick Lin,Animation,Visual Effects
2062,107704,Rodrigo Blaas,Animation,Visual Effects
2062,8042,Andrew L. Schmidt,Animation,Visual Effects
2062,15354,Stephen M. Davis,Music Editor,Sound
2062,7942,Bryn Imagire,Shading,Visual Effects
2062,1463239,Nelson 'Rey' Bohol,Production Artist,Crew
2062,7960,Jerome Ranft,Sculptor,Art
2062,1357170,Morten Folmer Nielsen,ADR & Dubbing,Sound
2062,8012,Alan Barillaro,Animation,Visual Effects
2062,8089,Jason Bickerstaff,Modeling,Visual Effects
2062,1484178,Dustin Cawood,Supervising Sound Editor,Sound
2062,7951,Jason Deamer,Animation,Visual Effects
2062,7929,Angus MacLane,Animation,Visual Effects
2062,1203534,Michel Gagné,Animation,Visual Effects
2062,1442510,Sandra Ford Karpman,Visual Effects,Visual Effects
2062,1435597,Kevin Rose-Williams,Assistant Editor,Editing
2062,7984,Mark Sanford,Sequence Leads,Crew
2062,8013,Andrew Gordon,Animation,Visual Effects
2062,1408648,Jason Boose,Animation,Visual Effects
2062,8092,Kim White,Lighting Supervisor,Lighting
2062,7988,Jeremy Lasky,Layout,Directing
2062,72972,Andrew Cadelago,Layout,Directing
2062,72753,Lindsey Collins,Production Manager,Production
2062,8109,Tim Best,Master Lighting Artist,Lighting
2062,7971,Jay Ward,Art Department Manager,Art
2062,1643893,Spiro Carras,Special Effects,Crew
2062,1443479,A.J. Riebli III,Editorial Manager,Editing
2062,7087,Brad Bird,Screenplay,Writing
2062,2556911,Jared Purrington,Art Department Trainee,Art
2062,2002686,Edwin Chang,Intern,Crew
2062,1994224,Thomas J. O'Connell,Additional Sound Re-Recordist,Sound
2062,1993248,Russell J. Stough,Animation Fix Coordinator,Visual Effects
2062,1719095,Chris DiGiovanni,Animation Manager,Visual Effects
2062,1711836,Shaun Chacko,Animation,Visual Effects
2062,8026,Brett Coderre,Animation,Visual Effects
2062,8020,John Kahrs,Animation,Visual Effects
2062,8037,Daniel Mason,Animation,Visual Effects
2062,28161,Nicholas C. Smith,Additional Editing,Editing
2062,8018,David DeVan,Animation Director,Visual Effects
2062,8072,Greg Snyder,First Assistant Editor,Editing
2062,7918,Bud Luckey,Additional Effects Development,Visual Effects
2062,1719080,Gennie Rim,Animation Department Coordinator,Visual Effects
2062,1993326,Carlos Baena,Animation,Visual Effects
2062,1993499,Cameron Miyasaki,Animation,Visual Effects
2062,8072,Greg Snyder,Additional Editing,Editing
2062,12915,William Cone,Additional Effects Development,Visual Effects
2062,1993489,Holger Leihe,Animation,Visual Effects
2062,1447407,Buck Lewis,Additional Effects Development,Visual Effects
2062,1777871,Don Crum,Animation,Visual Effects
2062,8034,Ike Feldman,Animation,Visual Effects
2062,8030,Nancy Kato,Animation,Visual Effects
2062,1806625,Austin Madison,Animation,Visual Effects
2062,1556632,Steve Slanec,ADR Editor,Sound
2062,1677822,Audra Koklys,Animation Manager,Visual Effects
2062,2000116,Ken Kim,Animation,Visual Effects
2062,8058,Paul Mendoza,Animation,Visual Effects
2062,8033,Tim Crawfurd,Animation,Visual Effects
2062,8053,Michael Venturini,Animation Director,Visual Effects
2062,1993494,Matt Majers,Animation,Visual Effects
2062,7981,Robert Anderson,Director of Photography,Camera
2062,1544774,Frank Marocco,Musician,Sound
2062,7967,Peter de Sève,Additional Effects Development,Visual Effects
2062,1993395,Travis Hathaway,Animation,Visual Effects
2062,8046,Dave Mullins,Animation,Visual Effects
2062,2000109,Bolhem Bouchiba,Animation,Visual Effects
2062,2000118,John Lee,Animation,Visual Effects
2062,8056,Kureha Yokoo,Animation,Visual Effects
2062,2000114,Doug Frankel,Animation,Visual Effects
2062,8035,Karen Kiser,Animation,Visual Effects
2062,1777867,Tom Gately,Animation,Visual Effects
2062,8043,Patty Kihm Stevenson,Animation,Visual Effects
2062,8048,Sanjay Patel,Animation,Visual Effects
2062,8028,Doug Dooley,Animation,Visual Effects
2062,8041,Robert H. Russ,Animation,Visual Effects
2062,2000110,Veronica Watson,Animation Production Assistant,Visual Effects
2062,2000112,Adam Burke,Animation,Visual Effects
2062,1777872,Steve Mason,Animation,Visual Effects
2062,8045,Jon Mead,Animation,Visual Effects
2062,2000128,David Earl Smith,Animation,Visual Effects
2062,2000133,Rob Duquette Thompson,Animation,Visual Effects
2062,8051,Ross Stevenson,Animation,Visual Effects
2062,2000135,Michael Wu,Animation,Visual Effects
2062,8019,Stephen Gregory,Animation,Visual Effects
2062,1609044,Michal Makarewicz,Animation,Visual Effects
2062,8039,James Ford Murphy,Animation,Visual Effects
2062,1498226,Patrick Delage,Animation,Visual Effects
2062,1996859,Dan Nguyen,Animation,Visual Effects
2062,1777876,Ian White,Animation,Visual Effects
2062,1748691,Doug Sheppeck,Animation,Visual Effects
2062,1993663,Anthony Ho Wong,Animation,Visual Effects
2062,2000127,Kevin O'Hara,Animation,Visual Effects
2062,7996,Brett Pulliam,Animation,Visual Effects
2062,1715745,Michael Stocker,Animation,Visual Effects
2062,1993614,Amber Rudolph,Animation,Visual Effects
2062,7999,Gini Cruz Santos,Animation,Visual Effects
2062,1993621,Brett Schulz,Animation,Visual Effects
2062,21198,Peter Sohn,Animation,Visual Effects
2062,1993640,Raphael Suter,Animation,Visual Effects
