movie_id,actor_id,actor_name,character,cast_order
120,2832863,Stu Johnson,Isengard Orc Blacksmith (uncredited),94
120,1771750,Peter Lyon,Isengard Orc Blacksmith (uncredited),95
120,1226770,Peter Daube,Khai (uncredited),96
120,2082732,Samuel E. Shore,Refugee / Orc (uncredited),97
120,565361,Rodney Bane,Orc (uncredited),98
120,1140092,Siaosi Fonua,Orc / Uruk-hai (uncredited),99
120,2832880,Ken Stratton,Isengard Orc / Last Alliance Soldier / Morgul Orc / Uruk-hai (uncredited),100
120,2832842,Lynden Berrymen,Uruk-hai at Amon Hen (uncredited),101
120,1964391,Ryan Carey,Uruk-hai (uncredited),102
120,2832845,Tack Daniel,Uruk-hai (uncredited),103
120,1434944,Shane Dawson,Uruk-hai (uncredited),104
120,2832897,Branko Dordevich,Uruk-hai (uncredited),105
120,2832865,Greg Lane,Uruk-Hai (uncredited),106
120,235025,Tim McLachlan,Uruk-hai (uncredited),107
120,1947882,Dean Morganty,Uruk-hai (uncredited),108
120,2832875,Greg Morrison,Uruk-hai (uncredited),109
120,1399794,Andrew Munro,Uruk-hai (uncredited),110
120,15296,Grant Roa,Uruk-hai (uncredited),111
120,1828292,Vincent Roxburgh,Uruk-hai (uncredited),112
120,2832879,Mike Stearne,Uruk-hai (uncredited),113
120,1200415,Andrew Stehlin,Uruk-hai (uncredited),114
120,226504,Tim Wong,Uruk-hai (uncredited),115
120,1972757,Daniel Andrews,Orc / Uruk-hai (uncredited),116
121,109,Elijah Wood,Frodo,0
121,1327,Ian McKellen,Gandalf,1
121,110,Viggo Mortensen,Aragorn,2
121,1328,Sean Astin,Sam,3
121,1333,Andy Serkis,Gollum,4
121,655,John Rhys-Davies,Gimli / Treebeard (voice),5
121,114,Orlando Bloom,Legolas,6
121,1369,Bernard Hill,Théoden,7
121,502,Miranda Otto,Éowyn,8
121,1330,Dominic Monaghan,Merry,9
121,1329,Billy Boyd,Pippin,10
121,113,Christopher Lee,Saruman,11
121,112,Cate Blanchett,Galadriel,12
121,882,Liv Tyler,Arwen,13
121,1331,Hugo Weaving,Elrond,14
121,1371,David Wenham,Faramir,15
121,1370,Brad Dourif,Wormtongue,16
121,1372,Karl Urban,Éomer,17
121,1332,Craig Parker,Haldir,18
121,173431,Bruce Allpress,Aldor,19
121,29094,John Bach,Madril,20
121,1366,Sala Baker,Man Flesh Uruk,21
121,173451,Jed Brophy,Sharku / Snaga,22
121,1892757,Sam Comery,Eothain,23
121,1356914,Calum Gittins,Haleth,24
121,1511634,Phil Grieve,Hero Orc,25
121,1214345,Bruce Hopkins,Gamling,26
121,2082663,Paris Howe Strewe,Théodred,27
121,41784,Nathaniel Lees,Ugluk,28
121,76851,John Leigh,Háma,29
121,76834,Robbie Magasiva,Mauhúr,30
121,125938,Robyn Malcolm,Morwen,31
121,29082,Bruce Phillips,Rohan Soldier,32
121,129394,Robert Pollock,Mordor Orc,33
121,941439,Olivia Tennet,Freda,34
121,156371,Raymond Trickitt,Bereg,35
121,1440014,Stephen Ure,Grishnakh,36
121,1201351,Billy Jackson,Cute Rohan Refugee Child,37
121,2082669,Katie Jackson,Cute Rohan Refugee Child,38
121,1201337,Victoria Beynon-Cole,Hero Orc (uncredited),39
121,2082666,Lee Hartley,Hero Orc (uncredited),40
121,2155635,Frazer Anderson,Orc / Ranger (uncredited),41
121,1641201,Ben Barrington,Gondorian Soldier / Ranger / Orc (uncredited),42
121,2082709,Jarl Benzon,Elf Warrior / Rohan Stable Boy (uncredited),43
121,2082697,Jørn Benzon,Orolonn (uncredited),44
121,173500,Owen Black,Rivendell Elf (uncredited),45
121,2082710,Dorothy Anne Bonner,Rohan Woman (uncredited),46
121,2082679,Ben Britton,Fereveldir (uncredited),47
121,2082708,Riley Brophy,Rohan Refugee Child (uncredited),48
121,186469,Alistair Browning,Damrod (uncredited),49
121,571568,Alix Bushnell,Rohan Refugee (uncredited),50
121,1447518,Sean Button,Uruk-hai (uncredited),51
121,1964391,Ryan Carey,Uruk-hai (uncredited),52
121,1628130,Rodney Cook,Uruk-hai (uncredited),53
121,1079558,Augie Davis,Uruk-hai (uncredited),54
121,1774435,Mana Hira Davis,Gondorian Soldier / Harad Warrior / Orc / Rohan Soldier / Uruk-hai (uncredited),55
121,1434944,Shane Dawson,Harad Warrior / Uruk-hai (uncredited),56
121,558300,Karlos Drinkwater,Easterling Warrior (uncredited),57
121,132632,Aron Eastwood,Rohan Soldier (uncredited),58
121,1064428,Frank Edwards,Rohan Man (uncredited),59
121,2095537,Clint Elvy,Harad Warrior (uncredited),60
121,1475104,Alexia Fairbrother,Elf Warrior (uncredited),61
121,2082714,Daniel Falconer,Elf Warrior / Rivendell Elf (uncredited),62
121,1140092,Siaosi Fonua,Orc / Uruk-hai (uncredited),63
121,2082662,Kester Fordham,Anglor (uncredited),64
121,2595022,Michael Fowler,Elf (uncredited),65
121,1439931,Ben Fransham,Anendel / Thandronen (uncredited),66
121,2082718,Frank Goldingham,Rohan Refugee (uncredited),67
121,2505313,Winham Hammond,Uruk-hai (uncredited),68
121,2082755,Jonathan Harding,Elf Warrior (uncredited),69
121,1232268,Lucas Hayward,Rohan Boy (uncredited),70
121,1373,Dan Hennah,Rohan Recruit (uncredited),71
121,1292753,Jason Hood,Théoden's Royal Guard (uncredited),72
121,1802028,Lani Jackson,Uruk-hai (uncredited),73
121,108,Peter Jackson,Spear-Throwing Rohan Soldier (uncredited),74
121,2082695,Gareth Jensen,Elf Warrior (uncredited),75
121,2082705,Sam Kelly,Elf Warrior / Uruk-hai (uncredited),76
121,67134,Richard Knowles,Rohan Soldier (uncredited),77
121,1674266,Sandro Kopp,Elven Warrior (uncredited),78
121,2082762,Sam La Hood,Orc Pitmaster (uncredited),79
121,2553583,Don Langridge,Rohan Guard (uncredited),80
121,2531569,Michael Lawrence,Wildman (uncredited),81
121,1320,Alan Lee,Rohan Recruit (uncredited),82
121,1349014,Dra McKay,Rohan Woman (uncredited),83
121,1201399,Joseph Mika-Hunt,Uruk-hai / Gondorian Soldier (uncredited),84
121,1947882,Dean Morganty,Haradrim Warrior / Ranger / Uruk-hai (uncredited),85
121,2082731,Henry Mortensen,Rohan Boy Recruit (uncredited),86
121,1702561,Francis Mountjoy,Elf / Gondorian Soldier / Orc / Uruk-hai (uncredited),87
121,1382,Paul Norell,Easterling (uncredited),88
121,123,Barrie M. Osborne,Rock-throwing Rohan Soldier (uncredited),89
121,132639,Allan Poppleton,Uruk-hai (uncredited),90
121,235023,Gareth Reeves,Fighting Elf (uncredited),91
121,1016177,Miranda Rivers,Rohan Refugee (uncredited),92
121,1399823,Campbell Rousselle,Tree-cutting Orc (uncredited),93
121,1340023,Matthew J. Saville,Gondorian Soldier (uncredited),94
121,2082732,Samuel E. Shore,Rohan Refugee / Elf (uncredited),95
121,1484140,Allan Smith,Dead Marshes Elf (uncredited),96
121,2082734,Greg Tozer,Conscripting Rohan Soldier (uncredited),97
121,236710,Piripi Waretini,Uruk-hai Warrior (uncredited),98
121,226504,Tim Wong,Uruk-hai (uncredited),99
121,1097645,John Wraight,Stable Hand (uncredited),100
121,1961636,Kelley Kerr Young,Rohan Refugee (uncredited),101
121,122356,Robert Young,Uruk-hai (uncredited),102
121,1232250,Caleb Ross,Rohan Helms Deep Warrior (uncredited),103
121,48,Sean Bean,Boromir (uncredited),104
121,1381,John Noble,Denethor (Extended Cut),105
122,109,Elijah Wood,Frodo,0
122,1327,Ian McKellen,Gandalf,1
122,110,Viggo Mortensen,Aragorn,2
122,1328,Sean Astin,Sam,3
122,1333,Andy Serkis,Gollum / Smeagol,4
122,1330,Dominic Monaghan,Merry,5
122,1329,Billy Boyd,Pippin,6
122,1381,John Noble,Denethor,7
122,1371,David Wenham,Faramir,8
122,502,Miranda Otto,Éowyn,9
122,1369,Bernard Hill,Théoden,10
122,655,John Rhys-Davies,Gimli,11
122,114,Orlando Bloom,Legolas,12
122,1331,Hugo Weaving,Elrond,13
122,882,Liv Tyler,Arwen,14
122,112,Cate Blanchett,Galadriel,15
122,1372,Karl Urban,Éomer,16
122,65,Ian Holm,Bilbo,17
122,48,Sean Bean,Boromir,18
122,1365,Lawrence Makoare,Witchking / Gothmog,19
122,20982,Marton Csokas,Celeborn,20
122,1382,Paul Norell,King of the Dead,21
122,585902,Noel Appleby,Everard Proudfoot,22
122,965278,Sarah McLeod,Rosie Cotton,23
122,1739002,Ali Astin,Elanor Gamgee,24
122,1440015,Maisy McLeod-Riera,Baby Gamgee,25
122,9383,David Aston,Gondorian Soldier 3,26
122,29094,John Bach,Madril,27
122,1668317,Sadwyn Brophy,Eldarion,28
122,186469,Alistair Browning,Damrod,29
122,2089079,Richard Edge,Gondorian Soldier 1,30
122,1186354,Jason Fitch,Uruk 2,31
122,1214345,Bruce Hopkins,Gamling,32
122,75256,Ian Hughes,Irolas,33
122,105584,Bret McKenzie,Elf Escort,34
122,29082,Bruce Phillips,Grimbold,35
122,25134,Shane Rangi,Harad Leader 2,36
122,1336161,Todd Rippon,Harad Leader 1,37
122,1383,Thomas Robins,Déagol,38
122,122441,Harry Sinclair,Isildur,39
122,186448,Peter Tait,Shagrat,40
122,41785,Joel Tobeck,Orc Lieutenant 1,41
122,1440014,Stephen Ure,Gorbag,42
122,1366,Sala Baker,Featured Orc,43
122,129394,Robert Pollock,Featured Orc,44
122,173384,Ross Duncan,Featured Orc,45
122,7249,Pete Smith,Featured Orc,46
122,173451,Jed Brophy,Featured Orc,47
122,2082666,Lee Hartley,Featured Orc,48
122,1201351,Billy Jackson,Featured Child,49
122,2082669,Katie Jackson,Featured Child,50
122,1367,Alan Howard,The Ring (voice),51
122,2089117,Jane Abbott,Coronation Elf (uncredited),52
122,8682,Gino Acevedo,Corsair of Umbar (uncredited),53
122,2089118,Aidan Bell,Orc (uncredited),54
122,2082709,Jarl Benzon,Coronation Elf (uncredited),55
122,2082697,Jørn Benzon,Rivendell Elf (uncredited),56
122,2089102,Emma Deakin,Diamond of Long Cleave (uncredited),57
122,1590834,Michael Elsworth,Círdan the Shipwright (uncredited),58
122,2095537,Clint Elvy,Haradrim Warrior (uncredited),59
122,2082770,Zo Hartley,Orc Helper (uncredited),60
122,108,Peter Jackson,Corsair Bosun (uncredited),61
122,1674266,Sandro Kopp,Coronation Elf (uncredited),62
122,1313,Andrew Lesnie,Corsair of Umbar (uncredited),63
122,1201399,Joseph Mika-Hunt,Orc (uncredited),64
122,2082731,Henry Mortensen,Pelennor Orc (uncredited),65
122,1332,Craig Parker,Gothmog / Orc Lieutenant 1 (voice) (uncredited),66
122,1477006,Rick Porras,Corsair of Umbar / Beacon Guard (uncredited),67
122,1419579,Christian Rivers,Corsair of Umbar / Beacon Guard (uncredited),68
122,1378828,Michael Semanick,Drinking Rohan Soldier (uncredited),69
122,117,Howard Shore,Drinking Rohan Soldier (uncredited),70
122,15869,John Stephenson,Witchking (voice) (uncredited),71
122,1323,Richard Taylor,Corsair of Umbar (uncredited),72
122,1191103,Royd Tolkien,Gondorian Ranger (uncredited),73
122,2082705,Sam Kelly,Coronation Elf/Gondorian Soldier (uncredited),74
123,16270,Christopher Guard,Frodo (voice),0
123,16271,William Squire,Gandalf (voice),1
123,16272,Michael Scholes,Sam (voice),2
123,5049,John Hurt,Aragorn (voice),3
123,16273,Simon Chandler,Merry (voice),4
123,16274,Dominic Guard,Pippin (voice),5
123,16380,Michael Graham Cox,Boromir (voice),6
123,6,Anthony Daniels,Legolas (voice),7
123,16381,David Buck,Gimli (voice),8
123,16275,Norman Bird,Bilbo (voice),9
123,16382,Peter Woodthorpe,Gollum (voice),10
123,16383,Fraser Kerr,Saruman (voice),11
123,694,Philip Stone,Theoden (voice),12
123,10029,André Morell,Elrond (voice),13
123,55688,Annette Crosbie,Galadriel (voice),14
123,111330,Michael Deacon,Wormtongue (voice),15
123,101512,John Westbrook,Treebeard (voice),16
123,12828,Alan Tilvern,Innkeeper (voice),17
123,12659,Billy Barty,Character Actor (voice),18
123,127193,Jerry Maren,Character Actor (voice),19
123,114232,Chuck Hayward,Character Actor (voice),20
123,18889,Mic Rodgers,Character Actor (voice),21
123,141450,Mel Smith,Character Actor (voice),22
123,1710769,Peter Risch,Character Actor (voice),23
147576,1018900,Nobuyo Oyama,Doraemon (voice),0
147576,1018899,Noriko Ohara,Nobita (voice),1
147576,1018898,Michiko Nomura,Shizuka (voice),2
147576,1238594,Kaneta Kimotsuki,Suneo (voice),3
147576,1037843,Kazuya Tatekabe,Gian (voice),4
751741,1975658,Joshua Bassett,Nick Daley (voice),0
751741,539,Thomas Lennon,Teddy (voice),1
751741,2998991,Joseph Kamal,Kahmunrah (voice),2
751741,221573,Akmal Saleh,Seth (voice),3
751741,18324,Steve Zahn,Jedediah (voice),4
751741,212285,Jack Whitehall,Octavius (voice),5
751741,1366004,Kieran Sequoia,Sacajawea (voice),6
751741,1288047,Alice Isaaz,Joan of Arc (voice),7
751741,1470911,Jamie Demetriou,Dr. McPhee (voice),8
751741,69899,Zachary Levi,Larry / Laaa (voice),9
751741,94098,Gillian Jacobs,Erica Daley (voice),10
751741,3764194,Alexander Salamat,Attila (voice),11
751741,1925440,Shelby Simmons,Mia (voice),12
751741,180527,Lidia Porto,Ms. Montefusco (voice),13
751741,1280881,Tenzing Norgay Trainor,Bodhi (voice),14
751741,1564920,Bowen Yang,Ronnie (voice),15
751741,51382,Chris Parnell,Washington (voice),16
751741,1719003,Kelemete Misipeka,Easter Island Head (voice),17
751741,3764196,Christie Bahna,Queen Nefertiti (voice),18
751741,1370998,Zeeko Zaki,Ra the Sun god (voice),19
751741,1495825,Jonathan Roumie,Merenkhare (voice),20
751741,23680,Dee Bradley Baker,Dexter (voice),21
751741,1684502,Johnny Gidcomb,Additional Voices (voice),22
751741,1141368,Kiff VandenHeuvel,Additional Voices (voice),23
751741,1445768,Ruth Zalduondo,Additional Voices (voice),24
751741,2699353,Jen Cain,Additional Voices (voice),25
751741,71520,Scott Whyte,Additional Voices (voice),26
751741,1365066,Matt Danner,Additional Voices (voice),27
751741,571309,Lex Lang,Additional Voices (voice),28
751741,81380,Michelle Ruff,Additional Voices (voice),29
751741,94820,Jessica DiCicco,Additional Voices (voice),30
751741,159720,Matt Nolan,Additional Voices (voice),31
1443961,1546410,Satyadev Kancharana,Rao Bahadur,0
1443961,3128543,Vikas Muppala,,1
1443961,5637302,Master Kiran,,2
1443961,3193326,Deepa Thomas,,3
1443961,5637300,Bala Parasar,,4
1443961,1333243,Anand,,5
1443961,5637301,Pranay Vakka,,6
1443961,3738041,Kunal Kaushik,,7
128,622,Yoji Matsuda,Ashitaka (voice),0
128,20330,Yuriko Ishida,San / Kaya (voice),1
128,20331,Yuko Tanaka,Eboshi Gozen (voice),2
128,20332,Kaoru Kobayashi,Jikobo (voice),3
128,20333,Masahiko Nishimura,Kouroku (voice),4
128,20334,Tsunehiko Kamijô,Gonza (voice),5
128,20338,Akihiro Miwa,Mrs. Moro (voice),6
128,20339,Mitsuko Mori,Mrs. Hii (voice),7
128,20340,Hisaya Morishige,Chief of Affairs (voice),8
128,613,Sumi Shimamoto,Toki (voice),9
128,20335,Tetsu Watanabe,Wild Dog (voice),10
128,127834,Makoto Satō,Tatari God (voice),11
128,20337,Akira Nagoya,Cowherd (voice),12
128,1739207,Kei Iinuma,Chief of the Sick (voice),13
128,2023580,Tsuzuki Kayako,Kiyo (voice),14
128,1270596,Kimihiro Reizei,Cattleman (voice),15
128,1029276,Yoshimasa Kondo,Cattleman (voice),16
128,1479549,Akira Sakamoto,Cattleman (voice),17
128,1243817,Shirou Saitou,Cattleman (voice),18
128,142677,Daikichi Sugawara,Cattleman (voice),19
128,1229532,Takako Katou,Tataraba Woman (voice),20
128,2856720,Ikuko Yamamoto,Tataraba Woman (voice),21
128,3851613,Kiho Iinuma,Emishi Girl (voice),22
128,1608518,Michiko Yamamoto,(voice),23
129,19587,Rumi Hiiragi,Chihiro (voice),0
129,19588,Miyu Irino,Haku (voice),1
129,19589,Mari Natsuki,Yubaba / Zeniba (voice),2
129,19590,Takashi Naito,Father (voice),3
129,19591,Yasuko Sawaguchi,Mother (voice),4
129,19592,Tatsuya Gashûin,Aogaeru (voice),5
129,225730,Ryunosuke Kamiki,Boh (voice),6
129,19594,Yumi Tamai,Rin (voice),7
129,40450,Yo Oizumi,Bandai Frog (voice),8
129,554423,Koba Hayashi,River Spirit (voice),9
129,20334,Tsunehiko Kamijô,Chichiyaku (voice),10
129,544088,Takehiko Ono,Aniyaku (voice),11
129,119243,Bunta Sugawara,Kamaji (voice),12
129,1530058,Shigeru Wakita,(voice),13
129,1243817,Shirou Saitou,(voice),14
129,1608518,Michiko Yamamoto,(voice),15
129,2844828,Keiko Tsukamoto,(voice),16
129,554612,Akio Nakamura,Kaonashi (voice),17
129,2856717,Shinji Tokumaru,(voice),18
129,554367,Kaori Yamagata,(voice),19
129,2023580,Tsuzuki Kayako,(voice),20
129,2856718,Masahiro Asano,(voice),21
129,2856719,Kazutaka Hayashida,(voice),22
129,2856720,Ikuko Yamamoto,(voice),23
129,2856721,Mina Meguro,(voice),24
129,2856722,Tetsurô Ishibashi,(voice),25
129,2856723,Katsutomo Shîbara,(voice),26
129,2856724,Shinobu Katabuchi,(voice),27
129,1241949,Noriko Kitou,(voice),28
129,2856725,Naoto Kaji,(voice),29
129,2856726,Yoshitaka Sukegawa,(voice),30
129,2856727,Aki Tachikawa,(voice),31
129,2856728,Noriko Yamaya,(voice),32
129,2856729,Katsuhisa Matsuo,(voice),33
129,1921932,Masayuki Kizu,(voice),34
129,2856730,Yôko Ôno,(voice),35
129,2856731,Sachie Azuma,(voice),36
129,1039220,Ken Yasuda,Oshira-sama (voice),37
129,1251804,Shigeyuki Totsugi,Kashira (voice),38
129,2463593,Mayumi Saco,(voice),39
129,2856733,Sonoko Soeda,(voice),40
129,2856734,Akiko Tomihira,(voice),41
129,2856735,Minako Masuda,(voice),42
129,2856736,Orika Ono,(voice),43
129,2856737,Rina Yamada,(voice),44
129,2856738,Miwa Takachi,(voice),45
129,1887860,Hiromi Takeuchi,(voice),46
129,2856739,Makiko Oku,(voice),47
2179,70851,Jack Black,JB,0
2179,22297,Kyle Gass,KG,1
2179,938432,JR Reed,Lee,2
2179,22304,Ronnie James Dio,Dio,3
2179,1219029,Paul F. Tompkins,Open Mic Host,4
2179,55673,Troy Gentile,Lil' JB,5
2179,2141,Ned Bellamy,Security Guard,6
2179,61110,Fred Armisen,Security Guard,7
2179,154697,Kirk Ward,Car Chase Cop / Gang Leader,8
2179,56322,Amy Poehler,Truck Stop Waitress,9
2179,504,Tim Robbins,The Stranger,10
2179,533061,Dave Grohl,Satan,11
2179,7399,Ben Stiller,Guitar Center Guy,12
2179,203264,Lara Everly,Girl,13
2179,1217884,Brittany Eldridge,Girl,14
2179,453219,Melissa-Anne Davenport,Girl,15
2179,61115,John Ennis,Gang Member,16
2179,122596,Vincent Foster,Gang Member,17
2179,1215262,Jay Johnston,Gang Member,18
2179,3492,Colin Hanks,Drunk Frat Dude,19
2179,154993,Stephanie Erb,Al's Bar Waitress,20
2179,9273,Amy Adams,Gorgeous Woman,21
2179,87075,Milos Milicevic,Tattooed Biker,22
2179,62570,Molly Bryant,Ecstatic Woman,23
2179,154590,Michael Rivkin,Poopy Guy,24
2179,1224999,Gregg Turkington,Neil Hamburger,25
2179,1745908,Patrick M. Walsh,Exploding Head Guy,26
2179,1844809,Bevin Kaye,Fainting Woman,27
2179,1215686,Evie Peck,KG's Mother,28
2179,1707098,Mason Knight,Young KG,29
2179,61403,Erik Walker,Bully,30
2179,1212913,Cynthia Ettinger,Betty Black,31
2179,77912,Andrew Lewis Caldwell,Billy Black,32
2179,1516325,Laura Milligan,Tarot Card Reader,33
2179,41088,Jason Segel,Frat Boy #1 (uncredited),34
2179,7470,Meat Loaf,Bud Black (uncredited),35
2179,4764,John C. Reilly,Sasquatch (uncredited),36
6278,3894,Christian Bale,Quinn Abercromby,0
6278,10297,Matthew McConaughey,Denton Van Zan,1
6278,10695,Izabella Scorupco,Alex Jensen,2
6278,17276,Gerard Butler,Creedy,3
6278,2957,Alexander Siddig,Ajay,4
6278,56137,Scott Moutter,Jared Wilke,5
6278,62498,David Kennedy,Eddie Stax,6
6278,63362,Ned Dennehy,Barlow,7
6278,1041731,Rory Keenan,Devon,8
6278,67205,Terence Maynard,Gideon,9
6278,1047370,Doug Cockle,Goosh,10
6278,1293209,Randall Carlton,Burke (Tito),11
6278,945121,Ben Thornton,Young Quinn,12
6278,2506,Alice Krige,Karen Abercromby,13
6278,1597372,Malcolm Douglas,Stuart,14
6278,2132187,Berts Folan,Construction Worker #1,15
6278,199938,Brian McGuinness,Construction Worker #2,16
6278,117108,Barry Barnes,Construction Worker #3,17
6278,188426,Gerry O'Brien,Jerry,18
6278,557395,Laura Pyper,Lin,19
6278,2132190,Maree Duffy,Rachel,20
6278,1121204,David Garrick,Jefferson,21
6278,2230631,Anne Maria McAuley,Rose,22
6278,1429522,Dessie Gallagher,Jess,23
6278,489467,Jack Gleeson,Kid (uncredited),24
6278,4364737,Chris Kelly,Mead,25
1611912,3081461,Tom Kerrisk,Adam,0
1611912,5925416,Maira Gravani,Nysa,1
1611912,1926269,Angeliki Kalovyrna,Kyria,2
1611912,5925418,Katerina Gavalla,Karisa,3
1611912,6132425,Ronan Fegan,Professor Clarke,4
1611912,1319430,Moya Farrelly,Éabha,5
137,1532,Bill Murray,Phil Connors,0
137,1533,Andie MacDowell,Rita Hanson,1
137,1534,Chris Elliott,Larry,2
137,537,Stephen Tobolowsky,Ned Ryerson,3
137,1535,Brian Doyle-Murray,Buster Green,4
137,1536,Marita Geraghty,Nancy Taylor,5
137,1537,Angela Paton,Mme Lancaster,6
137,1538,Rick Ducommun,Gus,7
137,1539,Rick Overton,Ralph,8
137,1540,Robin Duke,Doris la serveuse,9
137,1541,Carol Bivins,La présentatrice,10
137,1542,Willie Garson,"Kenny, l'assistant de Phil",11
137,236327,Ken Hudson Campbell,L'homme dans le couloir,12
137,1318541,Les Podewell,Le vieil homme,13
137,1674112,Rod Sell,Groundhog Official,14
137,86571,Tom Milanovich,State Trooper,15
137,1659415,John M. Watson Sr.,Le barman,16
137,36093,Peggy Roeder,Le professeur de piano,17
137,1524,Harold Ramis,Le neurologue,18
137,74487,David Pasquesi,Psychiatrist,19
137,122238,Lee Sellars,Un policier,20
137,4353824,Chet Dubowski,"Félix, un gardien de la banque",21
137,7690,C.O. Erickson,"Herman, un gardien de la banque",22
137,1231189,Sandy Maschmeyer,La compagne de Phil au cinéma,23
137,4353827,Leighanne O'Neil,Une admiratrice dans la rue,24
137,4353829,Evangeline Binkley,Une spectatrice de Jeopardy!,25
137,4353830,Samuel Mages,Un spectateur de Jeopardy!,26
137,4353831,Ben Zwick,Un spectateur de Jeopardy!,27
137,113919,Hynden Walch,Debbie,28
137,335,Michael Shannon,Fred,29
137,119229,Timothy Hendrickson,Bill le serveur,30
137,1726420,Martha Webster,Alice la serveuse,31
137,592949,Angela Gollan,L'élève de piano,32
137,4353837,Shaun Chaiyabhat,Le garçon qui tombe de l'arbre,33
137,1642306,Dianne B. Shaw,L'infirmière des urgences,34
137,1178316,Barbara Ann Grimes,Une dame au pneu crevé,35
137,4353840,Ann Heekin,Une dame au pneu crevé,36
137,86565,Lucina Paquet,Une dame au pneu crevé,37
137,223577,Brenda Pickleman,L'épouse de Buster,38
137,4353841,Amy Murdoch,La fille de Buster,39
137,1228791,Eric Saiet,Le fils de Buster,40
137,2817429,Lindsay Albert,La femme à la cigarette,41
137,4353845,Roger Adler,Le guitariste,42
137,4353846,Ben A. Fish,Bass Player,43
137,1548089,Don Riozz McNichols,Le batteur,44
137,4353849,Brian Willig,Le saxophoniste,45
137,1775081,Richard Henzel,D.J. (voice),46
137,1173804,Rob Riley,D.J. (voice),47
137,103243,Tony DeGuide,Reporter (uncredited),48
137,14784,Reni Santoni,State Trooper (voice) (uncredited),49
10379,16171,Phoebe Cates,Elizabeth,0
10379,14469,Rik Mayall,Drop Dead Fred,1
10379,19131,Marsha Mason,Polly,2
10379,21561,Tim Matheson,Charles,3
10379,4,Carrie Fisher,Janie,4
10379,64944,Keith Charles,Murray,5
10379,82630,Ashley Peldon,Young Elizabeth,6
10379,73933,Daniel Gerroll,Nigel,7
10379,12260,Ron Eldard,Mickey Bunce,8
10379,1876556,Eleanor Mondale,Attractive Customer,9
10379,3378497,Bob Reid,Judge Dubben,10
10379,94635,Peter Thoemke,Arsonist,11
10379,3378500,Sjoukje De Jong Douma,Grandma Bunce,12
10379,107325,Paul Holmes,Man in Speedboat,13
10379,1994261,Steve Cochran,Waiter #1,14
10379,3378505,Robert Meyzen,Waiter #2,15
10379,3378510,Daniel Buchen,Doctor Ryland,16
10379,1942313,Marie Mathay,Concerned Mom,17
10379,159454,Peter Breitmayer,Go to Hell Herman,18
10379,3378511,Clark Niederjohn,Velcro Head,19
10379,3378512,Tom Bethke,Graggy,20
10379,3378513,Elizabeth Gray,Namby Pamby,21
10379,61288,Cheryl Hawker,Nurse,22
10379,2037194,Michael Welker,Waiter at Wine Gala,23
10379,25022,Kelly Benson,Natalie,24
10379,2140790,Cathy Lind Hayes,Ms. Fuzzock,25
10379,2233,Bridget Fonda,Annabella (uncredited),26
10379,2949956,David John Adamson,Clerk (uncredited),27
10379,1019990,Rod Pitman,Plain Clothes Bank Guard (uncredited),28
10379,3378537,Andrei Sterling,Waiter (uncredited),29
16523,80576,Max Records,Max,0
16523,2229,Catherine Keener,Mom,1
16523,4691,James Gandolfini,Carol (voice),2
16523,54470,Lauren Ambrose,KW (voice),3
16523,11514,Catherine O'Hara,Judith (voice),4
16523,2178,Forest Whitaker,Ira (voice),5
16523,2955,Chris Cooper,Douglas (voice),6
16523,17142,Paul Dano,Alexander (voice),7
16523,5953,Spike Jonze,Bob (voice) / Terry (voice),8
16523,113495,Pepita Emmerichs,Claire,9
16523,103,Mark Ruffalo,The Boyfriend,10
16523,1575431,Max Pfeifer,Claire's Friend,11
16523,187406,Madeleine Greaves,Claire's Friend,12
16523,187281,Joshua Jay,Claire's Friend,13
16523,1213279,Ryan Corr,Claire's Friend,14
16523,187494,Steve Mouzakis,Teacher,15
16523,1716,Michael Berry Jr.,The Bull (voice),16
16523,3445251,Vincent Crowley,Carol Suit Performer,17
16523,4013947,Sonny Gerasimowicz,Alexander Suit Performer,18
16523,75952,Nick Farnell,Judith Suit Performer,19
16523,2625040,Sam Longley,Ira Suit Performer,20
16523,59117,Angus Sampson,The Bull Suit Performer,21
16523,65720,Mark McCracken,The Bull Additional Suit Performer,22
16523,1486057,John Leary,Douglas Suit Performer,23
16523,144286,Alice Parkinson,KW Suit Performer,24
16523,2301847,Garon Michael,KW Additional Suit Performer,25
16523,3201610,James Epinfaniou,Additional Max Performer,26
16523,3201612,Joshua Evans,Additional Max Performer,27
16523,3201613,Tess Grimshaw Lloyd,Additional Max Performer,28
16523,1903812,Lucas Haynes,Additional Max Performer,29
16523,3201623,Nathan Veal,Additional Max Performer,30
16523,1446018,Kalia Prescott,Max's Classmate (uncredited),31
141,131,Jake Gyllenhaal,Donnie Darko,0
141,20089,Jena Malone,Gretchen Ross,1
141,1582,James Duval,Frank,2
141,69597,Drew Barrymore,Karen Pomeroy,3
141,5151,Beth Grant,Kitty Farmer,4
141,1579,Maggie Gyllenhaal,Elizabeth Darko,5
141,1581,Mary McDonnell,Rose Darko,6
141,1578,Holmes Osborne,Eddie Darko,7
141,13526,Noah Wyle,Prof. Kenneth Monnitoff,8
141,9594,Katharine Ross,Dr. Lilian Thurman,9
141,723,Patrick Swayze,Jim Cunningham,10
141,1580,Daveigh Chase,Samantha Darko,11
141,1583,Arthur Taxier,Dr. Fisher,12
141,1598,David St. James,Bob Garland,13
